,VisitID,Site.Name,Date,month,day,year,julian.day,prePost,cycle,Start.Time,End.Time,Total.Net.Sets,Total.Bats.Captured,Net.area,batsPUE,species,repro,bats,wns,wnsprop
9899,521,I,5/17/2011,5,17,2011,136,2,1,21:00,1:15,2,NA,135,0,NYHU,P,0,2,0.09
9900,522,H,5/19/2011,5,19,2011,138,2,1,21:00,1:15,2,NA,135,0.006971676,NYHU,P,0,2,0.09
9901,523,K,5/20/2011,5,20,2011,139,2,1,21:00,1:15,NA,NA,135,0.003485838,NYHU,P,0,2,0.09
9902,524,J,5/20/2011,5,20,2011,139,2,1,21:00,1:15,2,NA,108,0.004357298,NYHU,P,0,2,0.09
9903,528,B,5/30/2011,5,30,2011,149,2,1,21:00,1:15,2,NA,135,0.003485838,NYHU,P,0,2,0.09
9904,529,C,5/30/2011,5,30,2011,149,2,1,21:00,1:15,2,NA,108,0.015250543,NYHU,P,0,2,0.09
9905,530,F,5/31/2011,5,31,2011,150,2,1,21:00,1:15,2,NA,135,0.001742919,NYHU,P,0,2,0.09
9906,531,A,6/3/2011,6,3,2011,152,2,1,21:00,1:15,2,NA,108,0.004357298,NYHU,P,0,2,0.09
9907,532,D,6/3/2011,6,3,2011,152,2,1,21:00,1:15,2,NA,108,0.002178649,NYHU,P,0,2,0.09
9908,533,E,6/6/2011,6,6,2011,155,2,1,21:00,1:15,2,NA,162,0.010167031,NYHU,P,2,2,0.09
9909,538,D,6/22/2011,6,22,2011,171,2,2,21:00,1:15,2,NA,108,0.002178649,NYHU,P,0,2,0.09
9910,539,A,6/23/2011,6,23,2011,172,2,2,21:00,1:15,2,NA,108,0,NYHU,P,0,2,0.09
9911,543,B,7/5/2011,7,5,2011,184,2,2,21:00,1:15,2,NA,135,0.003485838,NYHU,P,0,2,0.09
9912,544,C,7/5/2011,7,5,2011,184,2,2,21:00,1:15,2,NA,108,0.002178649,NYHU,P,0,2,0.09
9913,545,E,7/6/2011,7,6,2011,185,2,2,21:00,1:15,2,NA,162,0.001452433,NYHU,P,0,2,0.09
9914,547,F,7/8/2011,7,8,2011,187,2,2,21:00,1:15,2,NA,135,0.001742919,NYHU,P,0,2,0.09
9915,548,H,7/10/2011,7,10,2011,189,2,2,21:00,1:15,2,NA,135,0.006971676,NYHU,P,0,2,0.09
9916,549,I,7/11/2011,7,11,2011,190,2,2,21:00,1:15,2,NA,135,0.010457514,NYHU,P,0,2,0.09
9917,550,J,7/13/2011,7,13,2011,192,2,2,21:00,1:15,2,NA,108,0.008714596,NYHU,P,0,2,0.09
9918,551,K,7/14/2011,7,14,2011,193,2,2,21:00,1:15,NA,NA,135,0.027886704,NYHU,P,0,2,0.09
9919,552,A,7/18/2011,7,18,2011,197,2,3,21:00,1:15,2,NA,108,0.002178649,NYHU,P,0,2,0.09
9920,553,D,7/20/2011,7,20,2011,199,2,3,21:00,1:15,2,NA,108,0.004357298,NYHU,P,0,2,0.09
9921,554,B,7/26/2011,7,26,2011,205,2,3,21:00,1:15,2,NA,135,0.003485838,NYHU,P,0,2,0.09
9922,555,C,7/26/2011,7,26,2011,205,2,3,21:00,1:15,2,NA,108,0,NYHU,P,0,2,0.09
9923,557,F,8/2/2011,8,2,2011,211,2,3,21:00,1:15,2,NA,135,0,NYHU,P,0,2,0.09
9924,558,H,8/3/2011,8,3,2011,212,2,3,21:00,1:15,2,NA,135,0.005228757,NYHU,P,0,2,0.09
9925,560,E,8/4/2011,8,4,2011,213,2,3,21:00,1:15,2,NA,162,0.011619464,NYHU,P,0,2,0.09
9926,561,K,8/5/2011,8,5,2011,214,2,3,21:00,1:15,NA,NA,135,0.008714595,NYHU,P,0,2,0.09
9927,562,J,8/5/2011,8,5,2011,214,2,3,21:00,1:15,2,NA,108,0.017429192,NYHU,P,0,2,0.09
9928,563,I,8/6/2011,8,6,2011,215,2,3,21:00,1:15,2,NA,135,0.006971676,NYHU,P,0,2,0.09
9929,568,E,6/13/2005,6,13,2005,162,1,1,20:30,0:30,NA,8,135,0.005555556,NYHU,P,5,1,0
9930,577,H,7/24/2004,7,24,2004,203,1,3,20:13,0:30,NA,4,108,0.00864678,NYHU,P,0,1,0
9931,584,D,7/9/2007,7,9,2007,188,1,2,20:50,1:20,NA,6,108,0.004115226,NYHU,P,0,1,0
9932,628,A,5/19/2014,5,19,2014,138,3,1,20:58,2:00,2,7,126,0.00473037,NYHU,P,0,3,3
9933,629,C,5/20/2014,5,20,2014,139,3,1,21:01,2:06,3,7,180,0.006557376,NYHU,P,0,3,3
9934,630,B,5/20/2014,5,20,2014,139,3,1,20:56,2:05,1,6,72,0.010787488,NYHU,P,0,3,3
9935,634,D,5/27/2014,5,27,2014,146,3,1,21:07,2:10,4,8,180,0.00550055,NYHU,P,1,3,3
9936,636,E,5/30/2014,5,30,2014,149,3,1,21:05,2:05,3,13,168,0.010714284,NYHU,P,2,3,3
9937,638,H,6/8/2014,6,8,2014,157,3,1,21:05,2:00,2,2,162,0.002510986,NYHU,P,0,3,3
9938,640,K,6/9/2014,6,9,2014,158,3,1,21:22,2:00,2,2,90,0.004796164,NYHU,P,0,3,3
9939,641,I,6/12/2014,6,12,2014,161,3,1,21:08,2:20,3,4,198,0.002913753,NYHU,P,0,3,3
9940,642,J,6/12/2014,6,12,2014,161,3,1,21:14,2:00,3,5,135,0.004662006,NYHU,P,0,3,3
9941,646,K,6/22/2014,6,22,2014,171,3,2,21:05,2:00,3,2,135,0.003013182,NYHU,P,0,3,3
9942,647,I,6/25/2014,6,25,2014,174,3,2,21:13,2:00,2,5,180,0.00232288,NYHU,P,0,3,3
9943,648,J,6/25/2014,6,25,2014,174,3,2,21:10,2:00,3,2,189,0.002189382,NYHU,P,0,3,3
9944,649,A,6/29/2014,6,29,2014,178,3,2,21:15,2:05,1,9,108,0.017241381,NYHU,P,0,3,3
9945,650,C,6/29/2014,6,29,2014,178,3,2,21:00,2:00,3,9,180,0.007777777,NYHU,P,0,3,3
9946,654,E,7/8/2014,7,8,2014,187,3,2,21:19,2:00,2,15,144,0.014828,NYHU,P,0,3,3
9947,655,H,7/9/2014,7,9,2014,188,3,2,21:23,2:00,2,3,180,0.002406738,NYHU,P,0,3,3
9948,656,F,7/9/2014,7,9,2014,188,3,2,21:34,2:00,2,1,180,0,NYHU,P,0,3,3
9949,657,B,7/10/2014,7,10,2014,189,3,2,21:23,2:00,1,3,108,0.006016848,NYHU,P,0,3,3
9950,658,D,7/11/2014,7,11,2014,190,3,2,21:35,2:00,2,7,180,0.002515724,NYHU,P,0,3,3
9951,661,A,7/21/2014,7,21,2014,200,3,3,21:14,2:28,1,17,108,0.02476999,NYHU,P,0,3,3
9952,662,B,7/21/2014,7,21,2014,200,3,3,21:00,2:00,2,8,180,0.004444444,NYHU,P,0,3,3
9953,663,D,7/24/2014,7,24,2014,203,3,3,21:00,0.083333333,2,5,144,0.002777778,NYHU,P,0,3,3
9954,664,F,7/30/2014,7,30,2014,209,3,3,21:00,2:00,2,6,180,0.001111111,NYHU,P,0,3,3
9955,666,K,7/31/2014,7,31,2014,210,3,3,21:03,0.083333333,2,5,90,0.008978676,NYHU,P,0,3,3
9956,667,C,8/2/2014,8,2,2014,211,3,3,21:00,2:00,3,13,216,0.008333334,NYHU,P,0,3,3
9957,668,E,8/3/2014,8,3,2014,212,3,3,21:00,2:00,3,28,97.8,0.0204499,NYHU,P,0,3,3
9958,669,H,8/4/2014,8,4,2014,213,3,3,20:51,2:00,2,3,90,0.006472491,NYHU,P,0,3,3
9959,671,I,8/7/2014,8,7,2014,216,3,3,20:53,2:00,4,15,225,0.007817589,NYHU,P,0,3,3
9960,673,J,8/9/2014,8,9,2014,218,3,3,21:00,2:00,2,9,162,0.009876544,NYHU,P,0,3,3
9961,1,A,5/21/2012,5,21,2012,140,3,1,20:53,1:15,3,8,270,0.000848176,PESU,L,0,3,0.8
9962,2,K,5/18/2012,5,18,2012,137,3,1,20:33,1:50,3,9,189,0.00500726,PESU,L,0,3,0.8
9963,3,H,5/17/2012,5,17,2012,136,3,1,20:45,1:30,3,3,518.4,0,PESU,L,0,3,0.8
9964,4,B,5/29/2012,5,29,2012,148,3,1,20:50,2:02,3,8,144,0.00400641,PESU,L,0,3,0.8
9965,5,C,5/30/2012,5,30,2012,149,3,1,20:45,1:35,3,8,144,0.00718391,PESU,L,0,3,0.8
9966,6,F,6/5/2012,6,5,2012,154,3,1,21:04,1:10,4,2,198,0,PESU,L,0,3,0.8
9967,7,E,6/3/2012,6,3,2012,152,3,1,20:52,2:00,3,27,486,0.005210842,PESU,L,1,3,0.8
9968,8,D,6/4/2012,6,4,2012,153,3,1,21:00,1:30,3,2,144,0,PESU,L,0,3,0.8
9969,9,I,6/10/2012,6,10,2012,159,3,1,21:15,1:10,5,2,180,0.00283688,PESU,L,0,3,0.8
9970,10,J,6/6/2012,6,6,2012,155,3,1,21:12,1:00,4,5,198,0.0066454,PESU,L,0,3,0.8
9971,14,F,6/18/2012,6,18,2012,167,3,2,21:15,1:30,4,10,216,0.00653595,PESU,L,0,3,0.8
9972,15,D,6/19/2012,6,19,2012,168,3,2,21:15,2:00,4,15,225,0.004678365,PESU,L,0,3,0.8
9973,16,H,6/26/2012,6,26,2012,175,3,2,21:00,2:00,5,16,162,0.011111112,PESU,L,0,3,0.8
9974,17,E,7/1/2012,7,1,2012,180,3,2,21:19,2:04,3,49,162,0.03638726,PESU,L,0,3,0.8
9975,18,A,7/2/2012,7,2,2012,181,3,2,21:20,2:00,3,20,162,0.009259257,PESU,L,0,3,0.8
9976,19,C,7/3/2012,7,3,2012,182,3,2,21:15,1:10,3,14,189,0.01350895,PESU,L,1,3,0.8
9977,21,K,7/4/2012,7,4,2012,183,3,2,21:20,2:00,4,36,171,0.038847123,PESU,L,1,3,0.8
9978,22,I,7/9/2012,7,9,2012,188,3,2,21:20,2:00,4,17,216,0.011904756,PESU,L,0,3,0.8
9979,28,B,7/12/2012,7,12,2012,191,3,2,21:25,2:00,3,6,171,0.002551834,PESU,L,0,3,0.8
9980,29,I,7/17/2012,7,17,2012,196,3,3,21:10,1:54,4,10,216,0.007824728,PESU,L,0,3,0.8
9981,31,J,7/11/2012,7,11,2012,190,3,2,21:15,1:55,4,5,225,0.003809524,PESU,L,0,3,0.8
9982,32,H,7/15/2012,7,15,2012,194,3,3,21:02,2:00,5,22,162,0.019885664,PESU,L,0,3,0.8
9983,33,K,7/16/2012,7,16,2012,195,3,3,21:15,2:05,4,30,198,0.024033436,PESU,L,0,3,0.8
9984,37,A,7/23/2012,7,23,2012,202,3,3,21:15,2:00,3,13,162,0.00779727,PESU,L,0,3,0.8
9985,38,C,7/24/2012,7,24,2012,203,3,3,21:10,2:00,3,9,189,0.002189382,PESU,L,0,3,0.8
9986,40,J,7/26/2012,7,26,2012,205,3,3,21:15,2:00,4,8,169.8,0.007439094,PESU,L,0,3,0.8
9987,41,B,7/29/2012,7,29,2012,208,3,3,21:00,1:35,3,2,162,0,PESU,L,0,3,0.8
9988,42,D,7/30/2012,7,30,2012,209,3,3,20:50,2:00,4,11,216,0.002688171,PESU,L,0,3,0.8
9989,43,F,7/31/2012,7,31,2012,210,3,3,21:00,1:35,4,6,216,0.003030303,PESU,L,0,3,0.8
9990,44,E,8/1/2012,8,1,2012,210,3,3,20:50,2:00,3,30,162,0.016726402,PESU,L,0,3,0.8
9991,45,J,5/18/2013,5,18,2013,137,3,1,21:24,2:05,2,1,108,0.001977066,PESU,L,0,3,0.95
9992,46,K,5/20/2013,5,20,2013,139,3,1,21:05,2:00,2,2,90,0.004519774,PESU,L,0,3,0.95
9993,47,I,5/18/2013,5,18,2013,137,3,1,21:00,2:00,3,0,180,0,PESU,L,0,3,0.95
9994,50,F,5/22/2013,5,22,2013,141,3,1,21:15,2:00,3,0,198,0,PESU,L,0,3,0.95
9995,52,E,5/28/2013,5,28,2013,147,3,1,21:12,2:00,3,17,144,0.008680554,PESU,L,0,3,0.95
9996,53,A,5/29/2013,5,29,2013,148,3,1,21:08,2:00,1,5,108,0.00951294,PESU,L,0,3,0.95
9997,54,B,5/31/2013,5,31,2013,150,3,1,21:00,1:00,1,1,108,0,PESU,L,0,3,0.95
9998,55,C,6/2/2013,6,2,2013,151,3,1,21:30,0:44,1,0,108,0,PESU,L,0,3,0.95
9999,56,D,6/5/2013,6,5,2013,154,3,1,21:18,2:00,3,3,162,0.00131337,PESU,L,0,3,0.95
10000,61,H,6/11/2013,6,11,2013,160,3,1,21:25,2:00,2,5,162,0.006734005,PESU,L,0,3,0.95
10001,62,B,6/19/2013,6,19,2013,168,3,2,21:15,2:00,1,1,108,0.001949318,PESU,L,0,3,0.95
10002,63,K,6/20/2013,6,20,2013,169,3,2,21:30,2:00,2,4,72,0.01234568,PESU,L,0,3,0.95
10003,64,C,6/24/2013,6,24,2013,173,3,2,21:20,2:00,4,2,162,0,PESU,L,0,3,0.95
10004,65,A,6/24/2013,6,24,2013,173,3,2,21:40,2:00,1,6,108,0.004273504,PESU,L,0,3,0.95
10005,68,I,7/7/2013,7,7,2013,186,3,2,21:29,2:00,2,4,162,0.00410004,PESU,L,0,3,0.95
10006,69,J,7/7/2013,7,7,2013,186,3,2,21:21,2:00,2,4,108,0.007964956,PESU,L,0,3,0.95
10007,70,D,7/8/2013,7,8,2013,187,3,2,21:20,2:00,2,3,135,0.003174604,PESU,L,0,3,0.95
10008,71,E,7/8/2013,7,8,2013,187,3,2,21:20,2:00,2,19,108,0.025793651,PESU,L,0,3,0.95
10009,72,F,7/10/2013,7,10,2013,189,3,2,21:21,2:00,2,9,162,0.003982476,PESU,L,1,3,0.95
10010,73,H,7/11/2013,7,11,2013,190,3,2,21:18,2:00,2,4,108,0.00394011,PESU,L,0,3,0.95
10011,74,A,7/17/2013,7,17,2013,196,3,3,21:00,2:00,3,17,142.5,0.015438599,PESU,L,0,3,0.95
10012,75,C,7/19/2013,7,19,2013,198,3,3,21:00,2:00,3,13,180,0.007777777,PESU,L,0,3,0.95
10013,77,B,7/22/2013,7,22,2013,201,3,3,21:10,2:00,3,4,162,0.002554278,PESU,L,1,3,0.95
10014,79,K,7/23/2013,7,23,2013,202,3,3,21:00,2:00,2,1,90,0,PESU,L,0,3,0.95
10015,80,H,7/29/2013,7,29,2013,208,3,3,20:45,2:00,2,3,108,0.001763668,PESU,L,0,3,0.95
10016,81,E,7/31/2013,7,31,2013,210,3,3,21:06,2:10,2,32,126,0.025062656,PESU,L,0,3,0.95
10017,82,D,7/31/2013,7,31,2013,210,3,3,21:00,2:00,3,4,162,0.002469136,PESU,L,0,3,0.95
10018,83,F,8/1/2013,8,1,2013,210,3,3,21:00,2:00,2,12,180,0.002222222,PESU,L,0,3,0.95
10019,86,I,8/4/2013,8,4,2013,213,3,3,21:00,2:00,2,3,126,0.003174604,PESU,L,0,3,0.95
10020,87,J,8/4/2013,8,4,2013,213,3,3,21:00,2:00,3,0,108,0,PESU,L,0,3,0.95
10056,156,J,5/15/2002,5,15,2002,134,1,1,20:00,1:05,2,1,108,0,PESU,L,0,1,0
10057,158,B,5/22/2002,5,22,2002,141,1,1,20:00,1:15,3,6,117,0.00814001,PESU,L,0,1,0
10058,159,F,5/23/2002,5,23,2002,142,1,1,20:00,0:00,NA,2,108,0.002314815,PESU,L,0,1,0
10059,160,D1,5/27/2002,5,27,2002,146,1,1,19:45,22:40,NA,3,135,0.005079366,PESU,L,0,1,0
10060,161,E,5/29/2002,5,29,2002,148,1,1,19:35,0:35,NA,11,135,0.004444443,PESU,L,0,1,0
10061,162,H,6/3/2002,6,3,2002,152,1,1,20:00,2:10,NA,13,108,0.013513518,PESU,L,0,1,0
10062,163,K,6/6/2002,6,6,2002,155,1,1,20:00,0:30,NA,1,135,0.001646091,PESU,L,0,1,0
10063,164,G,6/7/2002,6,7,2002,156,1,1,20:20,0:30,NA,1,135,0.001777778,PESU,L,0,1,0
10064,167,C,6/12/2002,6,12,2002,161,1,1,20:25,0:30,NA,5,117,0.00418629,PESU,L,0,1,0
10065,168,K,6/22/2002,6,22,2002,171,1,2,20:00,1:20,NA,8,135,0.006944445,PESU,L,0,1,0
10066,169,J,6/22/2002,6,22,2002,171,1,2,20:05,0:30,2,8,108,0.016771488,PESU,L,0,1,0
10067,170,H,6/23/2002,6,23,2002,172,1,2,19:55,0:30,NA,7,108,0.012121212,PESU,L,0,1,0
10068,171,G,6/23/2002,6,23,2002,172,1,2,20:00,0:30,NA,1,135,0.001646091,PESU,L,0,1,0
10069,172,E,6/24/2002,6,24,2002,173,1,2,19:50,0:30,NA,19,135,0.020634926,PESU,L,0,1,0
10070,173,F,6/24/2002,6,24,2002,173,1,2,20:00,0:30,NA,1,108,0.002057613,PESU,L,0,1,0
10071,178,C,6/29/2002,6,29,2002,178,1,2,20:03,0:30,NA,4,117,0.005762028,PESU,L,0,1,0
10072,179,D1,6/30/2002,6,30,2002,179,1,2,20:00,0:53,NA,4,135,0.004550625,PESU,L,0,1,0
10073,180,A,7/7/2002,7,7,2002,186,1,2,20:15,2:00,NA,8,108,0.001610306,PESU,L,1,1,0
10074,181,B,7/14/2002,7,14,2002,193,1,2,20:15,0:35,NA,12,117,0.011834322,PESU,L,2,1,0
10075,182,K,7/15/2002,7,15,2002,194,1,3,20:20,0:30,NA,2,135,0.001777778,PESU,L,0,1,0
10076,183,G,7/16/2002,7,16,2002,195,1,3,20:00,0:30,NA,3,135,0.001646091,PESU,L,1,1,0
10077,184,H,7/18/2002,7,18,2002,197,1,3,20:05,1:00,NA,2,108,0.003766478,PESU,L,0,1,0
10078,185,F,7/18/2002,7,18,2002,197,1,3,20:20,1:00,NA,4,108,0.001984127,PESU,L,0,1,0
10079,186,C,7/19/2002,7,19,2002,198,1,3,20:20,0:30,NA,8,117,0.012307692,PESU,L,0,1,0
10080,187,D1,7/19/2002,7,19,2002,198,1,3,20:15,1:20,NA,7,135,0.004371585,PESU,L,0,1,0
10081,188,A,7/30/2002,7,30,2002,209,1,3,20:30,2:00,NA,3,108,0,PESU,L,0,1,0
10082,189,B,7/30/2002,7,30,2002,209,1,3,20:15,2:00,NA,12,117,0.01486436,PESU,L,0,1,0
10083,190,E,7/30/2002,7,30,2002,209,1,3,20:00,2:00,NA,15,135,0.009876544,PESU,L,0,1,0
10084,192,K,5/15/2003,5,15,2003,134,1,1,19:45,0:30,2,2,135,0.001559454,PESU,L,0,1,0
10085,193,E,5/18/2003,5,18,2003,137,1,1,19:30,1:00,NA,13,135,0.009427607,PESU,L,0,1,0
10086,194,A,5/19/2003,5,19,2003,138,1,1,19:45,1:35,NA,4,108,0,PESU,L,0,1,0
10087,195,B,5/19/2003,5,19,2003,138,1,1,19:58,0:30,2,5,117,0.00754148,PESU,L,0,1,0
10088,198,H,5/27/2003,5,27,2003,146,1,1,20:10,1:00,NA,4,108,0.005747127,PESU,L,0,1,0
10089,199,J,5/27/2003,5,27,2003,146,1,1,20:00,0:40,NA,1,108,0.001984127,PESU,L,0,1,0
10090,201,C,6/3/2003,6,3,2003,152,1,1,20:20,0:30,NA,1,117,0.002051282,PESU,L,0,1,0
10091,202,F,6/3/2003,6,3,2003,152,1,1,20:10,0:30,NA,0,135,0,PESU,L,0,1,0
10092,203,D1,6/3/2003,6,3,2003,152,1,1,20:10,0:30,NA,1,135,0,PESU,L,0,1,0
10093,211,I,6/7/2003,6,7,2003,156,1,1,20:00,0:30,NA,8,108,0.014403291,PESU,L,0,1,0
10094,217,A,6/28/2003,6,28,2003,177,1,2,20:15,1:30,NA,11,108,0.003527336,PESU,L,0,1,0
10095,218,E,6/28/2003,6,28,2003,177,1,2,19:55,1:00,NA,14,135,0.013114755,PESU,L,0,1,0
10096,221,I,7/7/2003,7,7,2003,186,1,2,20:10,0:30,NA,4,108,0.008547008,PESU,L,0,1,0
10097,222,J,7/7/2003,7,7,2003,186,1,2,20:03,0:30,NA,9,108,0.018726588,PESU,L,0,1,0
10098,225,K,7/10/2003,7,10,2003,189,1,2,20:20,0:30,NA,3,135,0.005333334,PESU,L,0,1,0
10099,226,H,7/10/2003,7,10,2003,189,1,2,20:31,0:30,NA,3,108,0.004649,PESU,L,0,1,0
10100,227,F,7/12/2003,7,12,2003,191,1,2,20:23,0:30,NA,1,135,0,PESU,L,0,1,0
10101,229,C,7/14/2003,7,14,2003,193,1,2,20:10,0:45,NA,1,117,0.001864802,PESU,L,0,1,0
10102,230,B,7/15/2003,7,15,2003,194,1,3,20:45,1:00,NA,5,117,0.010055305,PESU,L,0,1,0
10103,232,K,7/17/2003,7,17,2003,196,1,3,20:15,0:30,NA,2,135,0.003485838,PESU,L,0,1,0
10104,233,J,7/18/2003,7,18,2003,197,1,3,20:15,0:45,NA,12,108,0.02057613,PESU,L,0,1,0
10105,234,I,7/25/2003,7,25,2003,204,1,3,20:00,1:30,NA,9,108,0.010101012,PESU,L,0,1,0
10106,238,H,7/28/2003,7,28,2003,207,1,3,20:00,0:45,NA,2,108,0.001949318,PESU,L,0,1,0
10107,239,F,7/28/2003,7,28,2003,207,1,3,20:22,0:30,NA,2,135,0,PESU,L,0,1,0
10108,241,D,7/29/2003,7,29,2003,208,1,3,20:07,0:50,NA,10,108,0.003926188,PESU,L,0,1,0
10109,243,C,7/30/2003,7,30,2003,209,1,3,20:00,2:00,NA,7,117,0.005698004,PESU,L,0,1,0
10110,245,A,8/4/2003,8,4,2003,213,1,3,19:40,0:30,NA,2,108,0,PESU,L,0,1,0
10111,247,E,8/11/2003,8,11,2003,220,1,3,19:45,1:12,NA,18,135,0.006795785,PESU,L,0,1,0
10112,249,K,5/16/2004,5,16,2004,135,1,1,19:35,0:30,2,5,135,0.006026364,PESU,L,0,1,0
10113,250,J,5/16/2004,5,16,2004,135,1,1,19:45,0:35,NA,4,108,0.003831418,PESU,L,0,1,0
10114,251,H,5/19/2004,5,19,2004,138,1,1,20:12,0:30,NA,12,108,0.023686476,PESU,L,0,1,0
10115,252,I,5/19/2004,5,19,2004,138,1,1,20:01,0:30,NA,1,108,0.002065262,PESU,L,0,1,0
10116,254,E,5/20/2004,5,20,2004,139,1,1,20:00,0:30,NA,22,135,0.021399183,PESU,L,0,1,0
10117,255,F,5/21/2004,5,21,2004,140,1,1,20:00,0:30,NA,4,135,0.004938273,PESU,L,0,1,0
10118,258,D,5/28/2004,5,28,2004,147,1,1,19:55,0:40,NA,7,108,0.003898636,PESU,L,0,1,0
10119,259,C,5/28/2004,5,28,2004,147,1,1,20:17,0:30,NA,5,117,0.002026959,PESU,L,0,1,0
10120,260,B,6/1/2004,6,1,2004,150,1,1,20:08,1:01,NA,8,117,0.007000964,PESU,L,0,1,0
10121,261,A,6/2/2004,6,2,2004,151,1,1,20:04,0:40,NA,7,108,0,PESU,L,0,1,0
10122,262,K,6/15/2004,6,15,2004,164,1,2,19:56,0:36,NA,4,135,0.006349208,PESU,L,0,1,0
10123,263,J,6/15/2004,6,15,2004,164,1,2,20:10,0:30,NA,8,108,0.017094016,PESU,L,0,1,0
10124,264,H,6/17/2004,6,17,2004,166,1,2,20:05,0:32,NA,2,108,0.004161464,PESU,L,0,1,0
10125,265,I,6/17/2004,6,17,2004,166,1,2,20:30,0:30,NA,1,108,0,PESU,L,0,1,0
10126,266,F,6/19/2004,6,19,2004,168,1,2,20:06,0:30,NA,2,135,0,PESU,L,0,1,0
10127,267,E,6/20/2004,6,20,2004,169,1,2,20:20,2:00,NA,9,135,0.00522876,PESU,L,0,1,0
10128,269,D,6/22/2004,6,22,2004,171,1,2,20:03,0:45,NA,2,108,0.001970055,PESU,L,0,1,0
10129,270,C,6/23/2004,6,23,2004,172,1,2,20:15,0:30,NA,3,117,0.002011061,PESU,L,0,1,0
10130,271,B,6/26/2004,6,26,2004,175,1,2,20:16,0:47,NA,1,117,0,PESU,L,1,1,0
10131,272,A,7/6/2004,7,6,2004,185,1,2,20:08,2:00,NA,11,108,0.003156566,PESU,L,0,1,0
10132,273,K,7/18/2004,7,18,2004,197,1,3,20:05,0:35,NA,9,135,0.008230455,PESU,L,0,1,0
10133,274,J,7/20/2004,7,20,2004,199,1,3,20:05,0:30,NA,7,108,0.012578616,PESU,L,0,1,0
10134,277,F,7/25/2004,7,25,2004,204,1,3,20:15,0:30,2,0,108,0,PESU,L,0,1,0
10135,278,B,7/26/2004,7,26,2004,205,1,3,20:20,0:30,NA,0,117,0,PESU,L,0,1,0
10136,279,C,7/26/2004,7,26,2004,205,1,3,20:17,0:32,NA,0,117,0,PESU,L,0,1,0
10137,280,D,7/27/2004,7,27,2004,206,1,3,20:03,0:30,NA,4,108,0.002080732,PESU,L,0,1,0
10138,281,A,8/1/2004,8,1,2004,210,1,3,20:10,1:00,NA,5,108,0,PESU,L,0,1,0
10139,282,E,8/5/2004,8,5,2004,214,1,3,20:00,1:00,NA,11,135,0.004444443,PESU,L,0,1,0
10140,283,J,5/17/2005,5,17,2005,136,1,1,19:45,1:35,NA,9,108,0.006349208,PESU,L,0,1,0
10141,284,K,5/18/2005,5,18,2005,137,1,1,19:45,1:30,NA,2,135,0.001288245,PESU,L,0,1,0
10142,287,H,5/22/2005,5,22,2005,141,1,1,20:10,0:00,NA,3,108,0.004830918,PESU,L,0,1,0
10143,288,I,5/19/2005,5,19,2005,138,1,1,20:00,2:00,NA,5,108,0.00617284,PESU,L,0,1,0
10144,289,D,5/23/2005,5,23,2005,142,1,1,20:00,0:00,NA,1,108,0.002314815,PESU,L,0,1,0
10145,290,F,5/23/2005,5,23,2005,142,1,1,20:00,0:00,NA,0,135,0,PESU,L,0,1,0
10146,292,B,5/24/2005,5,24,2005,143,1,1,20:00,0:00,NA,0,117,0,PESU,L,0,1,0
10147,293,C,5/25/2005,5,25,2005,144,1,1,20:00,1:35,NA,3,117,0.001530808,PESU,L,0,1,0
10148,294,A,6/5/2005,6,5,2005,154,1,1,19:58,2:00,NA,2,108,0,PESU,L,0,1,0
10149,296,K,6/16/2005,6,16,2005,165,1,2,20:02,0:15,NA,7,135,0,PESU,L,0,1,0
10150,297,J,6/25/2005,6,25,2005,174,1,2,20:05,2:00,NA,5,108,0.004694835,PESU,L,0,1,0
10151,298,I,6/26/2005,6,26,2005,175,1,2,20:03,2:00,NA,12,108,0.018674136,PESU,L,0,1,0
10152,299,A,6/27/2005,6,27,2005,176,1,2,20:03,0:20,NA,8,108,0,PESU,L,0,1,0
10153,300,H,7/6/2005,7,6,2005,185,1,2,20:07,1:45,2,7,108,0.011505585,PESU,L,0,1,0
10154,301,F,7/7/2005,7,7,2005,186,1,2,20:00,0:00,NA,6,135,0.003703704,PESU,L,0,1,0
10155,302,D,7/8/2005,7,8,2005,187,1,2,20:00,0:30,NA,0,108,0,PESU,L,0,1,0
10156,303,C,7/9/2005,7,9,2005,188,1,2,20:01,2:00,NA,12,117,0.007142345,PESU,L,0,1,0
10157,304,B,7/13/2005,7,13,2005,192,1,2,20:04,1:00,NA,5,117,0.00866251,PESU,L,0,1,0
10158,305,E,7/13/2005,7,13,2005,192,1,2,20:00,0:00,NA,2,135,0,PESU,L,0,1,0
10159,307,A,7/15/2005,7,15,2005,194,1,3,19:55,1:45,NA,5,108,0.001587302,PESU,L,0,1,0
10160,308,D,7/15/2005,7,15,2005,194,1,3,20:30,0:50,NA,3,108,0.006410256,PESU,L,0,1,0
10161,310,F,7/15/2005,7,15,2005,194,1,3,20:30,1:00,NA,1,135,0,PESU,L,0,1,0
10162,311,K,7/22/2005,7,22,2005,201,1,3,20:30,1:25,NA,2,135,0.003013182,PESU,L,0,1,0
10163,312,I,7/23/2005,7,23,2005,202,1,3,20:01,2:10,NA,14,108,0.016561281,PESU,L,0,1,0
10164,313,J,7/23/2005,7,23,2005,202,1,3,20:00,1:42,NA,8,108,0.008122155,PESU,L,0,1,0
